,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
AO,AO World plc,Consumer Cyclical,$578.9M,"AO World PLC is a UK-based online retailer of domestic appliances and electrical products, also offering installation, recycling, and product protection services.
",100.2,-0.2,,-1.1834334396658206,-0.5952411047544571,13.541076487252127
TCAP,TP ICAP Group PLC,Financial Services,$2.0B,"TP ICAP Group PLC is a UK-based liquidity and data solutions company, providing intermediary services and data-led solutions across financial, energy, and commodities markets.
",265.0,-0.19,,-2.5735294117647056,-3.2846715328467155,58.00975314706355
TMPL,Temple Bar Ord,,$812.2M,"Temple Bar Ord is a UK-based investment company focused on providing investors with growing income and capital growth through investments primarily in UK equities, particularly FTSE 350 companies.
",286.98,-0.18,,0.6947368421052695,3.6028880866426056,28.938604795036703
PPET,Patria Private Equity Trust,,$846.9M,"Patria Private Equity Trust invests in a diversified portfolio of private equity funds and direct investments in private companies, primarily with a European focus.
",560.0,-0.18,,-0.7092198581560284,-0.17825311942959002,10.209366854452199
MYI,Murray International Ord,,$1.6B,"Murray International Trust PLC is a UK investment trust aiming for above-average dividend yield and long-term growth by investing in global equities and fixed income securities.
",270.5,-0.18,,0.5576208178438662,2.2684310018903595,16.8758643314729
PHI,Pacific Horizon Ord,,$525.8M,"Pacific Horizon Ord is a UK investment company focused on achieving capital growth by investing in companies listed in the Asia-Pacific region (excluding Japan) and the Indian Sub-continent.
",590.0,-0.17,,0.1697792869269949,1.3745704467353952,3.07803288687612
ESNT,Essentra plc,Basic Materials,$358.2M,"Essentra plc is a global provider of essential plastic, metal, and fiber components and solutions, including plastic injection molded products, with a global network across 28 countries.
",123.8,-0.16,,-0.6420533578796576,0.16181353426212133,-26.683615534329412
PAY,PayPoint plc,Technology,$503.1M,"PayPoint PLC is a UK-based company providing multichannel payment solutions and retail services through its network of retail locations and digital platforms.
",683.0,-0.15,,-1.8678160919540232,-2.9829545454545454,41.416838431082134
HTG,Hunting PLC,Energy,$545.8M,"Hunting PLC specializes in manufacturing, trading, and renting equipment for the energy industry, serving oil and gas companies globally.
",332.0,-0.15,,-0.15037593984962408,-6.741573033707865,12.47054994694881
MGNS,Morgan Sindall Group plc,Industrials,$1.7B,"Morgan Sindall Group PLC is a UK-based construction and regeneration company operating in both the public and commercial sectors through six divisions.
",3660.0,-0.14,,-1.6129032258064515,-2.4,73.78466104052676
JUP,Jupiter Fund Management Plc,Financial Services,$412.5M,"Jupiter Fund Management is a UK-based asset manager providing equity and bond investments for private and institutional clients through various funds and mandates.
",77.4,-0.13,,-3.007522506234967,0.9126506904950547,0.4439724593671186
QLT,Quilter plc,Financial Services,$2.2B,"Quilter plc is a UK-based wealth management company providing financial advice, investment platforms, and investment management services.
",156.3,-0.13,,-1.759903203079602,5.6795175457511,58.73938024198308
JUST,Just Group plc,Financial Services,$1.7B,"Just Group plc is a UK-based financial services company focused on the retirement income market, offering retirement-focused solutions and insurance products.
",163.0,-0.12,,-0.7308142329749501,3.1645569620253164,104.62389634380993
HTWS,Helios Towers plc,Communication Services,$1.0B,"Helios Towers is a UK-based independent telecommunications infrastructure company focused on owning and operating towers in Africa and the Middle East.
",95.1,-0.11,,-0.20986678421111457,5.082872928176789,23.989574685608247
BREE,Breedon Group plc,Basic Materials,$1.5B,"Breedon Group PLC supplies the construction industry with essential materials like aggregates, asphalt, ready-mix concrete, and cement in Great Britain, Ireland, and the USA.
",445.0,-0.11,,-0.6696428571428571,5.450236966824645,21.1664544709263
AGR,Assura Plc,Real Estate,$1.2B,"Assura PLC is a UK-based healthcare property investor and developer, specialising in primary care buildings.
",37.7,-0.11,,-1.4636653060646536,2.1680174553923455,-2.79661242834162
INPP,International Public Partnerships Ord,,$2.3B,"International Public Partnerships invests in public and social infrastructure assets globally, including the UK, Europe, Australia, and North America.
",120.68,-0.1,,0.9030113207840905,3.4991437215022376,4.119288297605688
PAG,Paragon Banking Group PLC,Financial Services,$1.5B,"Paragon Banking Group PLC is a UK specialist bank providing mortgages for landlords, business loans, savings accounts, and asset finance.
",788.28,-0.09,,2.6406249999999964,16.275524958916996,35.18872900704709
TIFS,TI Fluid Systems plc,Consumer Cyclical,$959.4M,"TI Fluid Systems develops, manufactures, and supplies automotive fluid storage, carrying, delivery, and thermal management systems for all vehicle types.
",196.26,-0.07,,0.8530286970296126,1.0607636890472412,31.980152023343745
FEML,Fidelity Emerging Markets Ord,,$492.0M,"Fidelity Emerging Markets Ord aims for long-term growth by investing primarily in emerging market companies.
",719.6,-0.06,,0.23679837416428745,2.770635169202581,13.027452996248023
TFIF,TwentyFour Income Ord,,$814.3M,"TwentyFour Income Fund is a London-listed investment company that invests in less liquid, higher-yielding UK and European asset-backed securities, aiming for attractive risk-adjusted returns through income distribution.
",110.75,-0.05,,1.049271479826203,3.119179168087707,13.178980564406354
JGGI,JPMorgan Global Growth & Income Ord,,$3.1B,"JPMorgan Global Growth & Income Ord aims to provide superior total returns by investing in companies worldwide, outperforming the MSCI All Country World Index over the long term.
",601.75,-0.04,,-1.1904761904761905,-0.20729684908789386,15.408752833692038
ALPH,Alpha Group International plc,Financial Services,$1.1B,"Alpha Group International PLC is a UK-based financial services business providing FX risk management and alternative banking solutions to international corporates and institutions.
",2530.0,0.0,,0.0,11.946902654867257,49.22297818558856
VOF,VinaCapital Vietnam Opp Fund Ord,,$658.9M,"VinaCapital Vietnam Opp Fund Ord aims for medium to long-term returns by investing in Vietnam-based assets or companies with a majority of their operations in Vietnam.
",452.0,0.0,,-1.0940919037199124,-6.804123711340206,5.598644562475488
BBH,Bellevue Healthcare Ord,,$369.5M,"Bellevue Healthcare Trust is a UK-based investment trust focused on investing in listed global healthcare companies, aiming for long-term capital growth and income for its shareholders.
",143.6,0.0,,-2.5780149618954726,-2.179838545800017,-3.5555181158596025
LWDB,Law Debenture Corporation Ord,,$1.2B,"Law Debenture Corporation is a UK investment trust providing diversified investments and independent professional services like pension trusteeship and corporate secretarial services.
",912.0,0.0,,-0.43668122270742354,1.2208657047724751,22.82826263476848
ROR,Rotork plc,Industrials,$2.9B,"Rotork plc is a UK-based company that designs and manufactures industrial flow control equipment, including actuators and related products, for various markets like oil & gas, water, and power.
",333.4,-0.0,,-1.8834573345741605,5.573151642605317,6.2146911550686506
SVS,Savills plc,Real Estate,$1.5B,"Savills plc is a global real estate services provider offering advisory, management, and transactional services across various property segments.
",1102.0,0.0,,1.2867647058823528,5.555555555555555,13.686935978258955
NCC,NCC Group plc,Technology,$433.0M,"NCC Group is a global cyber security and software escrow business, delivering cyber resilience solutions.
",142.2,-0.0,,-0.6983219061126342,3.644317174178961,14.54088302933413
DIG,Dunedin Income Growth Ord,,$384.9M,"Dunedin Income Growth aims to achieve income and capital growth by investing mainly in UK-listed companies that meet its sustainable and responsible investing criteria.
",282.0,0.0,,-0.35335689045936397,4.47807634836156,8.021183457283032
VEIL,Vietnam Enterprise Ord,,$1.1B,"Vietnam Enterprise Investments Ltd (VEIL) is a closed-ended equity mutual fund that primarily invests in listed and pre-IPO companies in Vietnam.
",584.0,0.0,,-2.1775544388609713,-1.8487394957983194,-0.5110732538330494
RAT,Rathbones Group Plc,Financial Services,$1.8B,"Rathbones Group Plc is a UK-based firm providing investment and wealth management services to private clients, charities, trustees, and professional partners.
",1736.0,0.0,,0.5793742757821553,3.827751196172249,13.454846464360715
CMCX,CMC Markets Plc,Financial Services,$643.6M,"CMC Markets Plc is a UK-based online financial trading company providing retail and institutional clients access to trade various financial products, including CFDs and spread betting, across global markets.
",220.5,0.0,,-2.2172949002217295,-13.529411764705882,35.31863633775721
IHP,IntegraFin Holdings plc,Financial Services,$1.2B,"IntegraFin Holdings plc operates Transact, a UK investment platform providing financial planning infrastructure to financial advisors and their clients.
",358.0,0.0,,-0.9681881051175657,-0.6934812760055479,34.06086833596538
IBST,Ibstock plc,Basic Materials,$673.8M,"Ibstock plc manufactures and supplies clay bricks and concrete products to the UK construction industry.
",167.2,-0.0,,-3.575544472155884,-0.8303713243379554,7.840987376713718
GRI,Grainger plc,Real Estate,$1.6B,"Grainger plc designs, builds, owns, and operates rental homes across the UK, focusing on the private rented sector.
",212.5,0.0,,-2.745995423340961,-2.745995423340961,-18.28856603192604
IDS,International Distribution Services plc,Industrials,$3.5B,"International Distribution Services PLC provides postal and delivery services through its Royal Mail and GLS operations.
",365.2,0.0,,-3.3425604746279525e-06,0.1645622288645865,39.466427767526454
HFG,Hilton Food Group plc,Consumer Defensive,$795.9M,"Hilton Food Group PLC is a specialist international food packing business that supplies meat, seafood, vegan, and vegetarian products to retailers.
",870.0,0.0,,-1.2485811577752552,-2.356902356902357,14.782287712340805
ONT,Oxford Nanopore Technologies plc,Healthcare,$1.3B,"Oxford Nanopore Technologies develops and sells nanopore sequencing products for direct, electronic analysis of single molecules.
",130.55,0.04,,-2.5746268656716333,-11.371352820591754,-16.90006688225168
IWG,International Workplace Group plc,Real Estate,$1.8B,"International Workplace Group (IWG) provides flexible workspace solutions globally, operating a network of business centers with brands like Regus and Spaces.
",194.4,0.05,,10.26658912928574,19.190676103726833,-2.428673330924464
ESP,Empiric Student Property Plc,Real Estate,$561.1M,"Empiric Student Property Plc is a UK-based real estate investment trust that owns, operates, and develops modern, direct-let, premium student accommodation, primarily studio-led, in key university cities.
",82.74,0.05,,-1.7339631842738117,0.16949337586581695,-5.37162446393107
ASHM,Ashmore Group Plc,Financial Services,$1.1B,"Ashmore Group PLC is a UK-based investment manager specializing in emerging markets, managing assets across various investment themes.
",161.5,0.06,,-5.885784233260994,4.734113616233135,-20.384888294671015
SDP,Schroder AsiaPacific Ord,,$765.8M,"Schroder AsiaPacific Ord is a UK-based investment trust focused on achieving capital growth by investing in equities of companies located in Asia (excluding the Middle East and Japan) and countries bordering the Pacific Ocean.
",540.3,0.06,,-0.49723756906078187,-0.49723756906078187,14.012233266259413
PIN,Pantheon International Ord,,$1.5B,"Pantheon International Plc (PIP) is a FTSE 250 investment trust providing exposure to a diversified portfolio of global private equity assets.
",323.21,0.06,,0.3757763975155216,1.0031249999999936,2.2816455696202467
FSV,Fidelity Special Values Ord,,$1.1B,"Fidelity Special Values Ord is a British investment trust that invests in undervalued UK-listed companies, aiming for long-term capital growth.
",326.22,0.07,,-0.3908396946564802,3.0710900473933735,21.918159453365323
HMSO,Hammerson Plc,Real Estate,$1.4B,"Hammerson PLC is a real estate investment trust that owns, operates, and develops prime urban properties, including shopping centers and retail villages, in the UK, Ireland, and France.
",291.0,0.07,,-0.41068177854181964,2.681724159207861,12.185445345189361
CAML,Central Asia Metals plc,Basic Materials,$276.6M,"Central Asia Metals plc is a base metals producer with copper operations in Kazakhstan, and zinc and lead mine in North Macedonia.
",156.4,0.13,,-0.7614251630976622,-0.25510398212541524,3.2868058041897683
PTEC,Playtech plc,Consumer Cyclical,$2.3B,"Playtech plc provides software and services to the online gambling industry, offering platforms for online casinos, sports betting, and more.
",754.0,0.13,,1.4804845222072678,3.287671232876712,60.42553191489362
GEN,Genuit Group plc,Industrials,$971.8M,"Genuit Group plc provides sustainable water, climate, and ventilation solutions for the built environment, helping customers adapt to climate change and meet sustainability targets.
",377.0,0.13,,-3.4571062740076828,2.4456521739130435,-5.07877589589592
SEIT,SDCL Energy Efficiency Income Ord,,$579.7M,"SDCL Energy Efficiency Income Trust (SEEIT) invests in energy efficiency projects, providing decentralized energy services directly to end users, aiming for stable income, capital preservation, and growth.
",51.07,0.14,,-1.788461538461538,-7.1454545454545455,-5.786241352340345
WWH,Worldwide Healthcare Ord,,$1.7B,"Worldwide Healthcare Ord is an investment trust focused on achieving capital growth by investing in the global healthcare sector, including pharmaceutical and biotechnology companies.
",333.0,0.15,,-3.7572254335260116,2.4615384615384617,2.816447135398926
SEQI,Sequoia Economic Infrastructure Inc Ord,,$1.2B,"Sequoia Economic Infrastructure Income Fund invests in a diversified portfolio of senior and subordinated economic infrastructure debt instruments.
",76.62,0.16,,-1.1354838709677362,-0.8387639266785911,0.058411015222474605
BME,B&M European Value Retail S.A.,Consumer Defensive,$3.2B,"B&M European Value Retail S.A. operates discount retail stores, offering a variety of merchandise including food, home goods, and DIY products, through its B&M, Heron Foods, and B&M Express chains in the UK and France.
",317.5,0.16,,-0.40777535845232604,1.9261637239165328,-32.88437510805498
ZIG,Zigup Plc,Industrials,$699.9M,"Zigup Plc is an integrated mobility solutions platform offering vehicle rental, fleet management, accident management, and repair services across the UK, Ireland, and Spain.
",309.0,0.16,,-1.9047619047619049,-0.3225806451612903,-5.250619595065324
SUPR,Supermarket Income REIT Ord,,$885.4M,"Supermarket Income REIT invests in omnichannel supermarket properties in the UK, focusing on stores that serve both in-person and online shoppers, and aims to provide shareholders with income and capital growth.
",70.12,0.18,,2.215745713831643,2.498165893515215,-0.6582420227619455
SOI,Schroder Oriental Income Ord,,$644.9M,"Schroder Oriental Income Ord aims to provide total return by investing in Asia Pacific (including Australia and New Zealand) companies with attractive yields and growing dividends.
",278.5,0.18,,0.1798561151079137,0.005161407966342798,16.92140347123485
GCP,GCP Infrastructure Investment Ord,,$630.4M,"GCP Infrastructure Investments is a Jersey-based investment company focused on UK infrastructure debt and similar assets, aiming to provide long-term dividend income and preserve capital.
",74.64,0.18,,1.413045580761238,5.07068063755017,15.981176914667083
TEM,Templeton Emerging Mkts Invmt Tr TEMIT,,$1.8B,"Templeton Emerging Markets Investment Trust (TEMIT) aims to achieve long-term capital growth by investing in emerging market companies or those with significant emerging market revenues.
",171.93,0.19,,0.8978909379803671,1.7337278106508918,18.660872004781993
BUT,Brunner Ord,,$619.1M,"Brunner Ord is a UK-based investment company aiming for long-term growth in capital and dividends by investing in a global portfolio of equities.
",1412.73,0.19,,-0.8610526315789461,-1.2076923076923065,18.859264998465616
CWK,Cranswick plc,Consumer Defensive,$2.7B,"Cranswick plc is a UK-based food producer, manufacturing and supplying premium food products like fresh pork and chicken to retailers and the food service sector.
",5000.0,0.2,,-0.19960079840319359,3.3057851239669422,29.89521173141501
STEM,SThree plc,Industrials,$345.2M,"SThree plc is a global specialist talent partner focused on providing permanent and flexible contract talent for roles in Science, Technology, Engineering and Mathematics (STEM).
",251.0,0.2,,-1.761252446183953,-9.874326750448834,-38.86637142317304
SYNC,Syncona Ord,,$580.2M,"Syncona Ord is a FTSE250 company that founds, builds, and funds healthcare companies to deliver transformational treatments.
",90.59,0.21,,-1.318086069208077,-8.494949494949491,-25.008280040203367
APAX,Apax Global Alpha Ord,,$672.0M,"Apax Global Alpha is a closed-ended investment company that invests in private equity through Apax Funds and derived investments in equities and debt, aiming for long-term capital appreciation and dividends.
",132.3,0.23,,-1.8546016284568627,-6.962023319765306,-7.888885076192017
CCC,Computacenter plc,Technology,$2.4B,"Computacenter plc is a UK-based IT services provider that helps clients source, transform, and manage digital technology.
",2209.2,0.24,,-2.247787610619477,6.211538461538453,-22.73083298159427
BRGE,BlackRock Greater Europe Ord,,$586.5M,"BlackRock Greater Europe Ord is a UK investment trust focused on achieving capital growth through a portfolio of European companies, including large, mid, and small capitalization businesses.
",610.5,0.25,,-0.08183306055646482,5.077452667814113,0.1967084368656273
JDW,J D Wetherspoon plc,Consumer Cyclical,$702.6M,"J D Wetherspoon plc owns and operates pubs and hotels throughout the United Kingdom and Ireland.
",602.0,0.25,,-2.034174125305126,-0.49586776859504134,-22.576899579090203
HSL,Henderson Smaller Companies Ord,,$598.9M,"Henderson Smaller Companies Ord is a UK investment company focused on maximizing shareholder returns by investing primarily in smaller, quoted UK companies.
",808.0,0.25,,-0.7371007371007371,1.945103096971304,5.212187991036086
MNKS,Monks Ord,,$2.6B,"Monks Investment Trust PLC invests globally in quoted equities, prioritizing capital growth over income.
",1329.59,0.27,,-0.9247391952310046,3.3895800933125906,20.877089921024826
KNOS,Kainos Group plc,Technology,$1.0B,"Kainos Group PLC is a UK-based IT provider offering digital and Workday services and solutions to public, commercial, and healthcare sectors.
",780.2,0.28,,-3.6790123456790065,0.28277634961440173,-27.37070382048784
JAM,JPMorgan American Ord,,$2.1B,"JPMorgan American Ord aims to achieve capital growth from North American investments by outperforming the S&P 500 index, investing predominantly in quoted companies.
",1149.22,0.28,,-1.6078767123287647,-2.4431239388794546,23.54206785633605
BRWM,BlackRock World Mining Trust Ord,,$965.7M,"BlackRock World Mining Trust aims to provide a diversified investment in mining and metal assets worldwide, actively managed to maximize total returns, including royalties and physical metals.
",506.44,0.29,,0.28514851485148474,0.884462151394422,5.481735956522396
HOC,Hochschild Mining plc,Basic Materials,$947.6M,"Hochschild Mining PLC is a precious metals company focused on the exploration, mining, processing, and sale of gold and silver in the Americas.
",196.0,0.31,,6.290675969342742,-14.035087719298245,115.6215585367174
DLN,Derwent London Plc,Real Estate,$2.2B,"Derwent London PLC is a UK-based REIT specializing in property investment, regeneration, and management of commercial real estate, primarily in central London.
",1956.0,0.31,,-0.5592272496187087,1.3996889580093312,2.409038016455823
OCDO,Ocado Group plc,Consumer Defensive,$2.7B,"Ocado Group plc is a technology company focused on redefining e-commerce, fulfillment, and logistics, particularly in online grocery, through its proprietary Ocado Smart Platform.
",313.48,0.31,,-3.5446153846153785,-3.336413259403559,-41.514925373134325
GNS,Genus plc,Healthcare,$1.2B,"Genus PLC is an animal genetics company supplying elite breeding animals, semen, and embryos to cattle and pig farmers, enabling them to produce quality meat and milk.
",1858.0,0.32,,2.4255788313120177,3.798882681564246,5.792667796642684
HGT,HgCapital Trust Ord,,$2.4B,"HgCapital Trust invests in unquoted software and service companies, aiming for long-term returns exceeding the FTSE All-Share Index.
",518.67,0.32,,-0.6379310344827664,-1.3935361216730116,21.047458472367715
SRE,Sirius Real Estate Limited,Real Estate,$1.2B,"Sirius Real Estate Limited is a property company that owns and operates branded business and industrial parks providing conventional space and flexible workspace in Germany and the United Kingdom.
",78.8,0.32,,0.6385656816790634,0.25445487247019927,0.332804427807695
N91,Ninety One Group,Financial Services,$1.3B,"Ninety One is a global investment manager offering active strategies across equities, fixed income, multi-asset, and alternative investments to institutions and advisors.
",147.6,0.34,,-2.2516556291390764,0.9575944466356157,-8.006790280198919
BAKK,Bakkavor Group plc,Consumer Defensive,$790.8M,"Bakkavor Group plc is a UK-based provider of fresh prepared foods (FPF) like meals, breads, soups, and salads, with operations in the UK, US, and China.
",145.5,0.34,,5.434782608695652,-2.348993288590604,61.07580631756476
JMAT,Johnson Matthey Plc,Basic Materials,$2.4B,"Johnson Matthey is a specialty chemicals and sustainable technologies company focused on transforming energy, reducing emissions, and advanced metals chemistry.
",1465.0,0.34,,1.6655100624566272,7.720588235294118,-6.869417223036684
SHED,Urban Logistics REIT Ord,,$520.4M,"Urban Logistics REIT is a UK property investment company focusing on strategically located, single-let logistics properties, particularly ""last mile"" assets, that support the distribution of essential goods.
",113.0,0.36,,1.9855567578048774,8.863195257956583,-5.263364596583692
HICL,HICL Infrastructure PLC Ord,,$2.4B,"HICL Infrastructure PLC is a UK-based investment company focused on long-term infrastructure assets, aiming to provide sustainable income and capital growth.
",116.42,0.36,,0.8838808151075775,3.209217065872923,2.5647863147673955
RCP,RIT Capital Partners Ord,,$2.8B,"RIT Capital Partners is a large British investment trust that invests in quoted securities and special situations, aiming to grow shareholders' wealth through a diversified, global portfolio.
",1951.0,0.36,,-1.365015166835187,-3.6543209876543212,9.003906112797473
SCT,Softcat plc,Technology,$3.2B,"Softcat plc is a UK-based IT infrastructure and services provider, offering solutions like software licensing, workplace technology, and cloud services to businesses and public sector organizations.
",1628.0,0.37,,1.4330218068535825,8.823529411764707,9.339346191082916
TPK,Travis Perkins plc,Industrials,$1.5B,"Travis Perkins plc is a UK-based distributor of building materials and home improvement products, also offering tool hire services.
",686.5,0.37,,-3.8515406162464987,-0.937950937950938,-8.472923400418592
BGFD,Baillie Gifford Japan Ord,,$635.7M,"Baillie Gifford Japan Ord aims for long-term capital growth by investing in medium to smaller-sized Japanese companies.
",770.83,0.37,,-0.5380645161290271,7.5076708507670915,5.227705345931056
BOWL,Hollywood Bowl Group plc,Consumer Cyclical,$481.0M,"Hollywood Bowl Group plc is a leading leisure operator of ten-pin bowling and mini-golf centers in the UK and Canada, offering entertainment, amusements, food and drink.
",271.0,0.37,,-1.8115942028985508,-3.1866293940562467,-9.49571904614755
GRG,Greggs plc,Consumer Cyclical,$2.2B,"Greggs plc is a UK-based food-on-the-go retailer and bakery chain, offering a variety of fresh bakery goods, sandwiches, and drinks.
",2094.0,0.38,,-2.2408963585434174,-5.675675675675676,-23.446270222931656
PPH,PPHE Hotel Group Limited,Consumer Cyclical,$574.6M,"PPHE Hotel Group is an international hospitality real estate company that owns, operates, develops, and franchises hotels and resorts primarily in Europe.
",1325.0,0.38,,-3.6363636363636362,2.7131782945736433,8.472765934610742
FGEN,Foresight Environmental Infra Ord,,$433.5M,"Foresight Environmental Infrastructure (formerly JLEN) invests in diversified environmental infrastructure assets that support decarbonization, resource efficiency, and environmental sustainability while aiming for financial returns.
",70.28,0.39,,4.739197612806742,-0.3120567375886509,-22.548542968526007
NBPE,NB Private Equity Partners Class A Ord,,$673.0M,"NB Private Equity Partners is a closed-ended investment company that invests in direct private equity, co-investing alongside private equity sponsors.
",1556.0,0.39,,0.1287001287001287,1.9477297973490515,5.80956182766311
AML,Aston Martin Lagonda Global Holdings plc,Consumer Cyclical,$982.7M,"Aston Martin Lagonda Global Holdings plc designs, develops, manufactures, and markets luxury vehicles and related parts, offering servicing and consulting.
",113.84,0.39,,1.4616783390059704,11.607843137254905,-32.87736090615611
KIE,Kier Group plc,Industrials,$678.2M,"Kier Group PLC is a British infrastructure, construction, services, and property group.
",151.6,0.4,,-1.3020872552360232,9.696095041721522,22.33065185586855
CHG,Chemring Group PLC,Industrials,$849.3M,"Chemring Group PLC is a global business providing advanced technology products and services to the aerospace, defence and security markets.
",308.74,0.4,,2.74209650582363,-6.158054711246198,-10.971723327840927
AGT,AVI Global Trust Ord,,$1.1B,"AVI Global Trust is a UK-based investment trust aiming for capital growth by investing in undervalued companies, particularly those with share prices discounted to net asset value.
",245.5,0.41,,-0.6072874493927125,0.6147540983606558,8.910316578064558
VCT,Victrex plc,Basic Materials,$876.5M,"Victrex plc is a UK-based company that manufactures and sells high-performance polymers, predominantly PEEK, serving diverse industries like aerospace, medical, and automotive.
",960.0,0.42,,-2.932254802831143,-3.8776646156350845,-24.863861895766988
SAIN,Scottish American Ord,,$918.6M,"Scottish American Ord is a UK-based investment trust aiming to grow dividends faster than inflation through global equities, bonds, property, and other assets.
",521.24,0.43,,-0.7161904761904745,2.404715127701377,6.630319445976582
SSON,Smithson Investment Trust Ord,,$2.0B,"Smithson Investment Trust invests in shares of small and mid-sized listed companies globally, aiming for long-term growth.
",1538.74,0.44,,-0.46959896507115073,3.40994623655914,10.940158615717376
TRY,TR Property Ord,,$990.4M,"TR Property invests in property companies, property-related businesses, and UK investment property, primarily across the UK and Europe.
",309.35,0.44,,0.11326860841424684,-0.849358974358967,0.38639049199407655
BBY,Balfour Beatty plc,Industrials,$2.3B,"Balfour Beatty PLC is an international infrastructure group based in the UK, with capabilities in construction, support services and infrastructure investments.
",468.0,0.47,,0.47230834364235236,6.412008410583701,49.33999584566803
AJB,AJ Bell plc,Financial Services,$1.8B,"AJ Bell is a UK investment platform providing online investment solutions and services, including SIPPs and ISAs, to both advised and direct-to-consumer clients.
",431.5,0.47,,-2.0431328036322363,-1.7084282460136675,38.149411984830266
BWY,Bellway p.l.c.,Consumer Cyclical,$3.2B,"Bellway p.l.c. is a UK-based home construction company that builds and sells homes, from apartments to family homes, and provides social housing.
",2460.0,0.49,,-5.674846625766871,3.4482758620689653,-10.65329880588026
PCFT,Polar Capital Global Financials Ord,,$624.6M,"Polar Capital Global Financials Trust invests in global financial sector companies, including banks, insurers, asset managers, and fintechs, aiming for income and capital growth.
",207.0,0.49,,0.0,4.0967902532033325,35.878692330729464
THRG,BlackRock Throgmorton Trust Ord,,$507.6M,"BlackRock Throgmorton Trust plc invests primarily in UK smaller and mid-capitalization companies traded on the London Stock Exchange, seeking long-term capital growth and an attractive total return for shareholders.
",593.0,0.51,,-1.3311148086522462,3.130434782608696,-0.008480388484126442
FSFL,Foresight Solar Ord,,$413.0M,"Foresight Solar Fund invests in ground-based solar power plants and battery storage assets, primarily in the UK, aiming to provide sustainable returns and facilitate the transition to a lower carbon economy.
",76.7,0.52,,5.212617825216545,8.036527639029075,-0.3174204666524838
PRSR,PRS REIT Ord,,$616.6M,"PRS REIT invests in newly constructed UK residential rental homes, targeting the family market, to provide investors with income and capital growth.
",114.0,0.53,,3.6363636363636362,3.8251337263282057,55.188061383075905
CRST,Crest Nicholson Holdings plc,Consumer Cyclical,$443.7M,"Crest Nicholson Holdings plc is a UK-based residential housebuilder focused on creating well-designed, high-quality homes.
",172.3,0.53,,-1.260744985673346,-0.3470178818187705,-13.564160043111311
CCR,C&C Group plc,Consumer Defensive,$549.7M,"C&C Group plc is a premium drinks company that manufactures, markets, and distributes branded beer, cider, wine, spirits, and soft drinks across the UK and Ireland, with a presence in Europe, Asia-Pacific, North America, and Australia.
",148.4,0.54,,0.4059519187100973,1.2278266176969925,0.5506497846113293
RICA,Ruffer Investment Company Ord,,$910.1M,"Ruffer Investment Company is a British investment company focused on investments in internationally listed equities and related securities, aiming for positive annual returns and capital preservation.
",279.04,0.55,,0.7364620938628232,2.777163904235735,7.495062866437763
EWI,Edinburgh Worldwide Ord,,$721.9M,"Edinburgh Worldwide is a UK investment trust aiming for long-term capital growth by investing in listed companies globally, particularly smaller companies with disruptive growth potential.
",185.06,0.58,,-3.8149657636857612,-4.608247422680412,24.535661102924944
JFJ,JPMorgan Japanese Ord,,$983.7M,"JPMorgan Japanese Ord is a UK-based investment trust seeking capital growth by investing in a portfolio of Japanese companies.
",603.64,0.61,,-0.05960264900662477,5.3472949389179725,17.272845914147826
HWG,Harworth Group plc,Real Estate,$547.8M,"Harworth Group plc is a UK property developer specializing in brownfield regeneration, creating sustainable places for people to live and work in the North of England and the Midlands.
",165.5,0.61,,-0.6006006006006006,0.30303030303030304,29.65169118338788
PAGE,PageGroup plc,Industrials,$1.1B,"PageGroup plc is a UK-based recruitment consultancy offering services and career opportunities through brands like Michael Page and Page Executive.
",325.2,0.62,,-2.107167955992959,4.297630767044377,-25.072886239977343
ALFA,Alfa Financial Software Holdings PLC,Technology,$663.7M,"Alfa Financial Software Holdings PLC provides software and services, including its Alfa Systems platform, to the auto and equipment finance industry globally.
",241.5,0.62,,6.8584070796460175,19.554455445544555,38.45283764586828
MWY,Mid Wynd International Inv Tr Ord,,$370.2M,"Mid Wynd International Investment Trust aims for capital and income growth by investing globally in high-quality companies.
",822.13,0.63,,-0.3478787878787884,-0.2269417475728161,8.14855311791317
MAB,Mitchells & Butlers plc,Consumer Cyclical,$1.4B,"Mitchells & Butlers plc operates a wide range of pubs, bars, and restaurants across the UK and Germany.
",233.0,0.65,,0.43103448275862066,-3.71900826446281,-3.71900826446281
BYIT,Bytes Technology Group plc,Technology,$1.1B,"Bytes Technology Group PLC is a UK-based IT company that provides software, security, and cloud solutions to both public and private sectors.
",449.29,0.69,,-4.771086980792032,3.8100768650943957,-26.95607491649654
OXIG,Oxford Instruments plc,Technology,$1.2B,"Oxford Instruments plc provides high-tech products and services for imaging, analyzing, and manipulating materials at the atomic level for industry and research.
",2000.0,0.7,,-0.24937655860349126,-1.71990171990172,-8.484826209981522
DNLM,Dunelm Group plc,Consumer Cyclical,$2.0B,"Dunelm Group plc is a UK-based homewares retailer offering a wide range of furniture, home furnishings and related services through its stores and online platform.
",986.65,0.73,,-0.5393145161290346,1.8740320082601938,-6.164068290272669
